id,group,context_00,context_01,context_02,context_03,outcome_00,outcome_01,outcome_02,outcome_03,outcome_kind_00,outcome_kind_01,outcome_kind_02,outcome_kind_03
60b4a2e7bb7c15d4b8c033e2,5133499f1c5564866bdd4bef,role_a_0 n_2d n_6d w_43 n_ef n_2a n_a0 n_fe n_b8 n_ba n_59 w_05 n_d0 n_32 n_18 n_61 n_bf segment_end role_a_1 w_1e n_48 n_1c n_3a n_69 n_66 n_c3 n_61 w_46 n_68 w_16 w_31 n_5b w_04 n_e6 n_89 segment_end,role_a_0 w_42 n_ed n_49 n_47 n_e9 w_4e w_37 n_13 w_07 n_bf n_02 w_40 n_80 n_a5 n_fd v_00 segment_end role_a_1 n_14 n_b4 n_62 n_d6 n_ea n_22 n_36 w_13 n_79 n_84 n_23 n_0a w_2f n_d4 n_91 n_6e segment_end,role_a_0 w_4a w_4e w_15 w_2b w_47 w_2d w_1e w_04 n_9e w_56 n_80 n_a5 w_38 n_ad w_32 w_03 segment_end,role_a_0 w_12 w_57 n_4a w_3b w_37 n_23 w_40 w_03 w_46 n_d3 w_20 n_1b w_1d w_4a w_13 w_04 segment_end role_a_1 n_aa n_b6 w_04 w_46 n_1c n_67 n_fd w_2f n_e1 n_7f w_4a w_45 n_be w_31 n_77 n_6a segment_end,channel_text w_0f w_1d w_2e w_17 w_45 w_04 n_29 w_3e w_52 w_31 w_3a w_4a n_99 w_5e n_af n_03,channel_event n_a8 n_32 n_d6 n_de n_c2 w_22 w_56 n_ef n_bf w_0e n_9d n_b3 w_4a w_2d n_43 w_48,channel_text n_6b w_2e w_0b n_16 w_3a w_17 w_52 w_03 n_6f w_02 w_5b n_04 w_3e w_2d w_22 w_40,channel_text w_03 w_4a n_3c w_38 w_2d n_02 w_15 w_4f w_1e n_48 w_48 w_52 w_17 w_04 n_5e w_0e,text,event,text,text
60b4ded2b3eee0df4ba00cb2,488c47d1d7b520d4fa864de4,role_a_0 n_55 n_5c n_b7 n_22 n_35 n_c6 n_85 n_67 n_82 n_03 n_44 n_8f n_43 v_06 n_4e n_31 segment_end role_a_1 w_4e n_86 w_38 w_35 n_90 w_2d n_97 n_b6 n_46 n_ea w_3e n_e9 w_09 n_24 n_cd n_e0 segment_end,role_a_0 w_17 w_43 w_42 w_3a w_03 w_04 n_e1 n_66 n_0a w_13 n_43 w_4a n_2c w_59 n_a1 w_37 segment_end,role_a_0 w_0b n_23 n_18 w_47 n_cf w_13 w_33 n_7c n_b6 n_88 n_81 n_72 n_06 n_0b n_d7 n_e2 segment_end role_a_1 w_2d n_80 n_87 n_6b n_b7 n_14 w_04 n_71 n_15 n_67 n_a9 n_b2 w_46 n_68 n_fb n_46 segment_end,role_a_0 n_e0 n_c2 n_9e n_15 n_f1 n_8c n_88 n_6f n_c0 n_8a n_33 n_f8 n_be n_06 w_01 w_3e segment_end role_a_1 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end,channel_text w_37 w_4f w_38 w_55 n_72 w_1b n_21 w_58 w_01 w_17 n_fd n_67 n_63 w_09 n_f3 w_0c,channel_event w_38 w_32 n_a5 w_2d n_00 n_5d n_98 w_1f n_8e w_3e w_44 w_01 w_42 n_7a w_26 n_95,channel_text w_5e w_4f w_0b n_a0 n_72 w_03 w_59 w_04 n_80 n_43 n_00 w_17 w_38 n_60 w_57 n_eb,channel_event w_47 w_33 n_ff w_2d n_e4 w_03 w_31 w_0b w_13 n_f9 w_44 w_26 w_42 n_5e n_e2 n_17,text,event,text,event
60cbfeba44ad2c18cf754f84,86d55a9316bd4436a5a1c856,role_a_0 n_d0 n_75 n_16 n_45 n_fd w_08 n_e3 n_2c n_1e n_0c n_87 n_89 n_9b n_3c n_a7 n_ad segment_end role_a_1 n_d4 n_c9 n_b4 w_48 n_97 n_85 n_6b n_d1 n_05 w_25 n_9b n_87 n_8a n_d2 n_80 w_4d segment_end,role_a_0 w_04 w_4d w_35 w_2b w_47 n_36 n_d1 w_0e w_24 n_f8 w_49 w_4a w_05 w_0c n_02 w_31 segment_end role_a_1 n_d0 n_75 n_16 n_45 n_fd w_08 n_e3 n_2c n_1e n_0c n_87 n_89 n_9b n_3c n_a7 n_ad segment_end,role_a_0 n_93 w_1e w_4c w_40 w_27 w_5e n_b5 n_53 n_35 w_43 w_04 w_3a n_43 w_38 n_8d w_22 segment_end role_a_1 n_69 n_dd n_77 n_b9 w_46 w_40 n_05 n_e4 n_5d n_f6 w_38 n_4e n_35 w_04 w_44 n_f8 segment_end,role_a_0 n_79 n_4a n_f9 n_0e n_67 n_73 n_77 n_89 n_09 n_a4 n_8f n_7a n_75 n_29 v_00 n_70 segment_end role_a_1 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end,channel_text w_30 n_bc n_fc w_2e n_71 w_1e w_02 w_31 w_43 w_45 w_17 w_07 n_93 w_40 w_5b w_42,channel_event w_44 n_09 w_2d n_d8 w_1f w_38 n_68 w_0f w_26 n_7d n_a1 w_50 w_42 n_1a w_32 n_4e,channel_text w_57 n_ab w_2d w_31 n_91 w_5e n_f5 w_5d n_6e w_1e w_5f w_07 n_14 w_2b w_41 n_09,channel_text w_04 w_3d n_83 w_57 w_5d w_17 n_6b w_07 n_53 w_25 n_8b n_a4 n_79 n_8d w_26 n_12,text,event,text,text
60dac47351d23859ca7206be,bdcf4425fff786c69f6f747c,role_a_0 w_15 w_47 w_4a w_44 n_2f w_3e w_07 w_58 w_43 w_34 w_45 w_11 w_1d n_51 n_7f n_7d segment_end role_a_1 w_3f w_56 w_57 w_40 w_4e w_53 w_2d w_15 w_02 n_02 w_37 w_12 n_e9 w_2b n_0f n_7b segment_end,role_a_0 w_3f w_56 w_57 w_40 w_4e w_53 w_2d w_15 w_02 n_02 w_37 w_12 n_e9 w_2b n_0f n_7b segment_end role_a_1 w_43 w_14 n_2a w_3b w_10 w_2b n_ee w_58 w_31 n_8c w_11 w_15 w_17 w_26 n_e9 w_3e segment_end,role_a_0 n_c7 w_0f n_a8 n_c2 n_d6 n_c8 w_2e w_57 w_03 n_a3 w_18 w_1d w_1e w_2b w_2d n_34 segment_end role_a_1 w_15 w_47 w_4a w_44 n_2f w_3e w_07 w_58 w_43 w_34 w_45 w_11 w_1d n_51 n_7f n_7d segment_end,role_a_0 w_43 w_14 n_2a w_3b w_10 w_2b n_ee w_58 w_31 n_8c w_11 w_15 w_17 w_26 n_e9 w_3e segment_end role_a_1 n_de w_40 w_2e n_0a w_09 w_1e n_e7 w_45 w_15 w_33 w_07 n_fc w_04 w_48 w_2d w_4a segment_end,channel_text w_56 n_1c w_1b w_2b w_30 w_02 w_2d w_1d n_b8 w_4a w_3c w_2e w_22 w_15 n_6a n_7c,channel_text w_1e n_63 w_3b w_42 w_17 w_43 n_40 n_98 n_fa w_37 n_c3 w_39 w_2e w_48 w_38 w_04,channel_event w_4f w_26 n_53 n_1b n_64 n_3c w_45 w_2d n_74 n_6d n_f0 w_40 w_2b w_44 n_6e n_42,channel_event w_12 n_61 w_44 n_e6 n_dd w_2d w_3f w_26 w_42 n_5d n_42 w_38 n_98 n_d2 w_1f w_32,text,text,event,event
60ecea0a387fc130abdd5e16,420bb0731335068952c7c352,role_a_0 n_71 n_2e n_ce n_07 n_12 n_98 w_46 n_29 n_c9 n_cb n_35 n_14 n_53 n_6d n_59 n_a2 segment_end role_a_1 n_11 n_04 w_41 n_0f w_56 n_b9 n_1e n_8c n_70 n_47 w_22 n_d2 n_66 n_8f w_32 n_53 segment_end,role_a_0 w_16 w_3c n_f1 n_7a w_24 n_7f n_05 n_e8 v_12 n_67 n_f5 n_19 w_34 n_99 v_06 n_4f segment_end role_a_1 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end,role_a_0 n_91 n_f6 n_25 w_5d w_48 n_bd n_d9 w_21 w_27 w_28 n_83 n_73 n_44 n_27 w_4a n_1a segment_end,role_a_0 n_91 n_f6 n_25 w_5d w_48 n_bd n_d9 w_21 w_27 w_28 n_83 n_73 n_44 n_27 w_4a n_1a segment_end role_a_1 n_63 n_05 w_2b w_38 n_f7 w_42 w_48 n_96 n_bf n_f4 n_d6 n_dd w_32 n_cc n_5f w_07 segment_end,channel_text w_24 w_30 w_17 n_b2 w_02 w_45 n_7c w_2d n_7e w_4a n_2e n_66 w_1e n_ae w_2e n_e6,channel_event w_1f n_56 w_43 n_3c w_0f n_28 n_37 w_0c n_5d n_03 n_2e n_e8 n_7c n_91 w_2d n_ad,channel_text w_45 n_c8 n_35 w_03 w_2d n_da n_79 w_1e w_5d n_34 w_4a n_36 n_64 n_25 n_41 w_59,channel_text w_57 w_47 w_58 w_4c w_4a n_b1 n_95 n_ec w_14 w_15 w_4f w_21 w_2b w_1e n_64 w_5f,text,event,text,text
60f578d6faa8fca55b25914b,5a32280855e62d00457a5e72,role_a_0 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end role_a_1 n_34 w_4e n_f0 n_7a n_4d w_38 w_59 n_f4 n_94 w_2f w_45 n_30 w_2d n_49 w_18 w_42 segment_end,role_a_0 n_79 n_4a n_f9 n_0e n_67 n_73 n_77 n_89 n_09 n_a4 n_8f n_7a n_75 n_29 v_00 n_70 segment_end role_a_1 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end,role_a_0 n_80 w_42 w_41 n_10 w_05 n_8b w_38 n_c2 w_5e w_0b w_1e w_1f w_37 w_40 w_4a w_2b segment_end,role_a_0 n_c0 n_23 n_13 n_46 n_21 n_a4 n_96 n_ad w_4c n_49 n_2a n_7d n_64 n_a0 w_55 n_f2 segment_end role_a_1 n_79 n_4a n_f9 n_0e n_67 n_73 n_77 n_89 n_09 n_a4 n_8f n_7a n_75 n_29 v_00 n_70 segment_end,channel_event w_38 w_4c w_26 n_b8 w_32 n_13 n_9a n_50 n_80 w_55 n_1b w_1f n_93 w_44 w_2d w_42,channel_event n_35 n_b4 n_bd n_0f n_16 n_81 w_0c n_69 w_0f n_f2 w_2d n_70 n_97 w_24 n_c1 n_b0,channel_event w_2d w_47 w_44 n_fa w_04 n_5e w_15 w_48 n_9c n_93 w_38 n_82 w_26 w_4f w_12 w_2b,channel_text n_30 w_1e w_24 w_5b n_72 w_2e w_1b w_45 n_31 w_11 w_57 w_42 w_3e n_ed w_02 w_07,event,event,event,text
61016386db691c969b5de3e5,395a74d0fd7b17e0226a5849,role_a_0 w_06 w_3b n_f5 w_17 n_ae w_40 w_22 n_9b w_57 n_f9 w_2d w_1e w_38 w_55 w_18 w_25 segment_end role_a_1 w_1b w_00 w_15 w_26 n_15 w_31 w_07 n_67 n_e7 n_40 n_8c w_4e w_5e n_db w_17 w_59 segment_end,role_a_0 n_81 n_8c n_ec n_d0 w_0b n_2b n_4c n_38 n_df n_c0 n_85 n_4e n_7b n_30 w_2d n_fc segment_end role_a_1 w_47 w_43 w_41 w_53 w_2d n_42 n_40 w_26 n_28 w_32 w_5f n_f4 w_45 w_38 n_70 w_48 segment_end,role_a_0 n_f2 n_cf w_27 n_6f w_2d w_14 w_57 w_0c w_3a w_51 n_44 w_25 w_0b w_28 n_45 n_6c segment_end role_a_1 n_4e w_32 w_25 n_42 w_0d n_31 w_26 w_45 w_2d w_57 w_09 w_4a n_7b n_c2 n_8e w_17 segment_end,role_a_0 w_2b w_4f w_17 w_38 w_4a w_57 n_a2 n_c2 n_c8 n_d6 n_96 n_fe n_0a w_1e n_ca n_2f segment_end role_a_1 n_56 n_51 n_c5 n_ea w_57 n_cb n_55 w_17 w_45 w_26 n_ce n_77 n_d0 w_43 n_fc n_d8 segment_end,channel_text n_dd n_c9 n_6a n_8d w_17 n_97 w_20 n_63 n_c6 n_9e n_03 n_4e n_0f n_8b n_fb n_5e,channel_text w_32 n_48 w_17 w_57 w_18 w_2b n_61 w_06 w_3b w_4a n_4a w_0c n_b8 w_27 w_1b w_04,channel_text n_1d w_46 w_09 w_2d n_9c w_0c w_2b w_31 n_59 n_d0 w_40 w_4f w_4a w_2a w_4e w_04,channel_text n_4e w_0c n_6c w_03 w_46 n_11 n_fc w_43 w_25 w_04 w_17 w_07 w_59 w_4a w_26 w_1e,text,text,text,text
610800d27327ef2f8da2fc9d,531cf32def9501190c3c8543,role_a_0 n_7a n_73 w_41 w_34 w_03 w_43 w_00 w_15 w_1f w_0d n_17 w_3a w_51 w_2e n_da w_4d segment_end role_a_1 n_e8 n_87 n_f2 n_e3 n_f4 n_73 n_d2 n_e5 n_31 n_61 n_6d n_e1 n_5c n_10 w_32 n_fc segment_end,role_a_0 n_fd n_4e n_59 w_4a w_25 w_56 n_66 n_48 w_1e n_04 w_15 n_b3 n_e8 n_06 w_2b n_d4 segment_end role_a_1 w_48 n_ad n_ce n_4e n_5c n_96 w_16 n_c4 n_51 n_16 n_b6 n_6a w_3a n_13 w_34 n_18 segment_end,role_a_0 w_1e n_a4 n_17 n_50 w_43 w_09 w_2b n_a7 n_33 n_0a n_40 w_5d n_04 n_91 n_4f n_fe segment_end role_a_1 n_56 n_d1 n_51 n_55 n_e2 w_5a n_64 n_0a n_a7 n_8f n_e1 n_ce n_25 n_d4 n_bd n_bc segment_end,role_a_0 w_1e n_8d w_15 w_45 w_05 w_57 w_33 n_aa w_55 w_17 n_e5 w_51 n_2a n_6b w_4a n_9b segment_end role_a_1 n_7f n_e8 w_17 n_7a n_bf w_07 n_c8 n_09 n_7c w_25 n_98 n_5b w_26 n_c5 w_4e n_90 segment_end,channel_text w_07 w_17 w_04 w_25 n_12 n_56 n_38 w_3e w_42 w_5d w_26 w_1e w_59 w_03 n_9b n_22,channel_event n_ec w_1a w_25 w_4e n_4e n_fd n_02 w_3f w_2d n_6e n_3b n_f2 n_82 w_38 n_00 n_e8,channel_text n_8b n_53 n_ee w_0b w_2d n_69 n_63 w_4a n_6d n_19 n_16 n_eb n_dd n_d8 n_6c n_7e,channel_text w_07 w_45 w_0e w_3b w_31 n_d0 w_01 n_04 w_35 w_1e n_7b w_15 w_2d n_0b w_4a w_4e,text,event,text,text
6114a1775674f74187981176,ef966dbbcaf2a8141f356901,role_a_0 n_a4 n_51 w_0c w_33 n_00 w_17 n_58 w_01 n_0f n_9c n_43 w_2b n_b7 w_13 n_d3 n_d4 segment_end role_a_1 n_8b n_c8 n_68 n_7c n_82 n_e9 w_33 n_25 w_52 n_aa n_e0 n_21 n_71 w_17 n_5a n_32 segment_end,role_a_0 n_89 w_31 w_4a w_47 n_c2 w_1f w_37 n_6e n_1d n_b3 w_1e n_c5 n_30 n_fc n_d2 w_5d segment_end role_a_1 n_bb n_4f n_09 n_3c n_c2 n_d5 n_cc w_1d n_47 n_80 n_9f n_64 w_2b n_12 n_3f n_31 segment_end,role_a_0 n_f7 n_3b n_45 n_49 n_ef n_64 n_9f w_56 n_ad n_03 n_f2 n_c3 w_25 n_fa n_16 n_40 segment_end role_a_1 w_46 n_85 n_93 n_89 w_2a w_2d n_6c w_04 n_ca n_44 n_fa w_33 w_4f n_97 n_84 w_17 segment_end,role_a_0 n_38 w_3e n_5a w_3c w_1e n_50 n_eb w_35 n_a9 w_37 w_08 n_29 n_c6 n_7b w_2b w_03 segment_end role_a_1 n_f5 w_3a w_31 n_d1 w_2b n_be w_4a w_38 w_04 w_47 w_0c n_5d w_3e w_0b w_28 w_40 segment_end,channel_text w_0b n_ae n_10 w_57 n_89 n_27 w_4a w_3a n_d8 n_e2 n_a5 w_28 w_43 n_22 n_63 w_56,channel_text w_10 w_11 n_48 n_cc w_24 w_57 w_4a w_1f w_2e w_31 w_43 n_80 n_6f w_3c w_16 w_56,channel_text w_41 w_4f w_15 n_38 w_17 w_43 w_37 w_46 w_10 w_04 n_1c n_91 w_12 w_38 n_49 w_2d,channel_event n_3d w_44 n_d3 w_26 w_2b n_a9 n_85 w_42 n_32 w_1f w_1d w_2d n_f9 n_e5 w_32 w_38,text,text,text,event
61166d120973fe724449366c,5eaa084d4c1f836ea67b52f1,role_a_0 w_13 w_42 w_40 n_17 w_07 w_05 n_b2 w_5c w_2d w_23 w_35 n_ea w_2b w_4e w_09 n_92 segment_end,role_a_0 w_13 w_42 w_40 n_17 w_07 w_05 n_b2 w_5c w_2d w_23 w_35 n_ea w_2b w_4e w_09 n_92 segment_end role_a_1 w_54 w_57 n_74 n_cf n_77 n_20 n_32 w_2d w_12 n_67 n_b6 w_0b w_17 n_c2 n_e4 n_7b segment_end,role_a_0 n_e5 n_e6 n_3f w_40 n_8e w_34 w_31 n_60 w_42 n_e2 w_07 n_b2 v_0c n_a7 n_7f v_00 segment_end role_a_1 w_4e w_26 n_3e n_a1 n_44 w_17 w_4a n_07 w_07 n_4f n_ca w_45 n_41 n_c0 w_1f n_c2 segment_end,role_a_0 w_4e w_26 n_3e n_a1 n_44 w_17 w_4a n_07 w_07 n_4f n_ca w_45 n_41 n_c0 w_1f n_c2 segment_end role_a_1 w_25 n_a2 n_e9 n_cb n_bc n_f5 n_2e w_2c n_78 n_74 w_43 n_1f n_15 w_57 n_6a n_d3 segment_end,channel_event w_2d w_32 n_e4 w_54 w_42 w_38 w_1f w_44 n_dd n_ae w_26 n_8c n_59 n_a6 w_12 n_12,channel_text w_00 w_05 n_98 w_04 w_4f n_2a n_be n_5f w_16 w_48 w_42 w_4a w_3b w_45 w_17 w_39,channel_event n_c8 w_18 n_8e n_ce n_17 n_b0 n_fd w_26 n_5b w_2d w_39 w_44 n_e1 w_42 n_d8 w_48,channel_text w_56 w_2d n_64 n_7d n_b3 w_45 w_4a w_1e w_17 n_dd w_13 w_02 w_57 w_30 w_20 w_2e,event,text,event,text
611ffb266d0ccdc876be3439,1f3ae0c651613237e4ea8d4c,role_a_0 n_b5 v_12 n_a1 n_73 n_b7 n_c3 n_27 w_3c n_f1 n_f8 n_d4 n_29 n_e7 w_4e n_0b n_6f segment_end role_a_1 w_1a w_16 w_1e w_0f n_a9 n_db n_41 w_3c n_53 w_4e w_4a w_09 w_4f n_13 n_93 w_3a segment_end,role_a_0 w_27 w_02 n_4f n_16 n_3b n_17 w_58 n_24 n_57 n_8d n_02 w_4e n_26 n_21 w_47 w_2c segment_end role_a_1 w_3c w_2b w_1e v_12 n_84 w_42 w_2d w_4e n_0e w_37 n_d0 w_25 n_67 w_05 n_9d w_48 segment_end,role_a_0 w_2d w_5e w_04 n_f6 w_1f w_1e n_0d w_0f w_56 n_6b n_5d w_2b n_8f w_46 n_f5 n_b6 segment_end role_a_1 w_26 w_00 n_ee w_44 w_3c w_1e w_2d w_0c w_21 n_9c n_11 n_d0 w_3b w_38 w_2b w_4a segment_end,role_a_0 n_51 n_eb n_e4 w_31 n_29 w_4e n_64 n_e6 w_37 n_63 n_ff n_32 n_a0 n_16 w_34 v_0c segment_end role_a_1 n_02 n_a9 n_a7 n_f2 n_0b n_35 w_21 n_d7 n_1d w_1e w_4a w_17 w_38 w_02 w_4f w_5e segment_end,channel_text w_4a w_19 n_8f n_83 n_d2 w_47 n_c5 n_c8 n_04 w_3c w_2e w_21 w_56 n_c2 n_7b w_48,channel_event w_1f n_56 w_43 n_3c w_0f n_28 n_37 w_0c n_5d n_03 n_2e n_e8 n_7c n_91 w_2d n_ad,channel_event n_c0 n_b8 w_2d w_1a w_44 w_03 n_d3 w_42 w_26 n_b3 w_31 n_63 n_27 n_8d n_f1 w_0f,channel_text w_56 n_74 w_42 n_1e w_1b w_11 n_af w_2e w_02 w_1e w_34 w_4a n_11 n_eb n_a5 w_5b,text,event,event,text
6122c2c50e61c8f2305480c7,7d5182158f99f86d8807f467,role_a_0 n_46 n_58 n_df n_6f n_37 n_ac n_f8 n_cf n_41 n_3e n_a3 n_14 w_04 n_4f w_46 n_89 segment_end role_a_1 n_02 w_45 n_be n_83 n_8e n_9e n_4a n_08 n_25 n_ce w_2a n_62 n_ff w_4e w_09 n_52 segment_end,role_a_0 n_ab n_b2 n_07 n_8a n_a7 w_48 n_9d n_71 n_06 n_f9 n_01 n_f1 n_34 n_bc n_52 n_8d segment_end role_a_1 n_3c n_58 n_30 n_b5 v_12 n_4f n_97 n_ff w_2b n_5f n_84 n_aa n_a8 n_a5 n_d4 n_92 segment_end,role_a_0 w_5d n_79 n_a6 w_1e w_15 n_ee w_56 w_37 w_4a n_70 w_59 n_2d w_1d w_31 w_27 w_48 segment_end role_a_1 n_00 n_5b n_84 n_9c w_3f n_26 n_04 n_f5 n_72 n_c5 n_f0 n_a6 n_b9 n_2f n_54 w_12 segment_end,role_a_0 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end role_a_1 n_90 n_dd n_87 w_09 n_9e n_9d n_b7 n_d2 n_82 n_8a n_66 n_ce n_15 n_6f n_72 n_8b segment_end,channel_text w_2f n_30 n_bd n_b2 w_17 n_e1 n_d1 w_43 n_10 n_31 n_8c n_eb w_48 n_6a n_83 w_30,channel_event w_26 v_12 w_56 w_15 w_44 w_1f w_1e n_e1 n_2a n_a6 n_60 n_7a n_99 n_3c w_2d n_fd,channel_event w_44 n_6b w_2d w_15 w_1f n_a8 w_09 n_53 n_0f n_9a w_56 n_29 w_1e n_22 n_b1 w_26,channel_event w_12 n_61 w_44 n_e6 n_dd w_2d w_3f w_26 w_42 n_5d n_42 w_38 n_98 n_d2 w_1f w_32,text,event,event,event
61232dd5a11f46351805386b,706e3c096faaf46b70209880,role_a_0 w_0b n_3c n_01 n_a4 n_4f n_97 n_1e n_83 n_18 n_7a n_c2 n_3d n_57 n_da n_92 n_0c segment_end role_a_1 n_8e n_4d w_1a n_a7 w_04 n_1e w_57 w_38 w_46 n_73 n_71 w_1e w_2d n_fc n_48 n_2a segment_end,role_a_0 n_79 n_57 n_6c n_ae n_b8 n_cf n_72 n_e0 n_35 n_45 n_07 n_0e w_36 w_43 n_75 n_6a segment_end,role_a_0 w_25 n_01 n_ad n_c0 n_b6 n_93 n_d8 n_f4 n_66 n_e9 n_ce n_75 n_d0 w_5b n_ee n_b2 segment_end role_a_1 w_07 w_37 v_0c w_57 v_12 n_63 w_4e w_3c w_16 w_31 n_b6 n_bc n_4d w_40 w_2b v_06 segment_end,role_a_0 n_88 w_35 w_26 w_10 n_bb w_1e n_51 w_3b w_44 w_2d w_45 n_b8 w_22 w_38 n_02 w_5c segment_end role_a_1 w_45 w_48 w_40 w_38 n_0e w_5c w_42 n_52 n_80 w_35 n_57 n_8b w_41 w_16 w_5e n_7f segment_end,channel_text n_59 w_59 w_3d w_42 w_07 w_1e n_5d n_77 n_06 w_25 w_38 w_04 w_2b w_3e w_11 w_2d,channel_text w_4f n_b9 w_2d w_3d n_e0 n_b0 w_31 w_54 w_38 w_5f w_4a w_57 w_09 w_43 w_03 n_60,channel_text n_24 n_df n_35 n_b8 n_79 w_36 n_d3 n_51 n_27 n_d9 w_43 n_ac n_50 n_71 n_40 w_07,channel_event w_1f n_56 w_43 n_3c w_0f n_28 n_37 w_0c n_5d n_03 n_2e n_e8 n_7c n_91 w_2d n_ad,text,text,text,event
61259c185f3b91f397f92014,df01e021f60efaeabae941a2,role_a_0 w_1e w_51 n_4c w_30 n_64 n_bc n_94 n_3e w_37 n_d6 n_c8 w_0b w_48 n_fa n_61 w_03 segment_end,role_a_0 n_81 n_03 w_18 n_cd n_c2 n_f3 w_1e n_b2 n_43 n_cb n_55 n_29 n_c7 n_67 n_75 n_1d segment_end role_a_1 w_37 n_b9 n_55 w_32 w_40 w_4d w_22 n_df n_23 n_e7 w_48 n_cb w_5e w_38 w_1e w_05 segment_end,role_a_0 n_71 n_2e n_ce n_07 n_12 n_98 w_46 n_29 n_c9 n_cb n_35 n_14 n_53 n_6d n_59 n_a2 segment_end role_a_1 n_13 n_e4 w_17 n_1e n_60 n_65 n_54 n_5b w_35 n_0f n_1c n_a9 n_8d n_09 w_45 w_2b segment_end,role_a_0 n_34 n_b4 n_07 n_ef n_0d n_80 n_ed n_1d n_83 n_33 n_b5 n_63 n_ae n_23 w_38 n_be segment_end role_a_1 n_30 n_b3 n_d1 v_0c n_0c n_c3 n_be n_62 n_9c n_6c n_86 n_c9 v_00 n_41 n_fb n_05 segment_end,channel_text w_04 n_a2 n_de w_1b n_12 n_4d w_39 w_2d n_80 n_9a w_45 w_38 w_3a n_44 n_d3 w_36,channel_event n_35 n_b4 n_bd n_0f n_16 n_81 w_0c n_69 w_0f n_f2 w_2d n_70 n_97 w_24 n_c1 n_b0,channel_text w_1e w_2e n_95 w_30 n_63 w_56 n_06 w_43 n_83 w_2d n_51 n_46 w_17 w_02 w_09 n_5c,channel_text w_2b w_38 n_b9 n_be n_f6 w_12 n_f3 n_09 w_1b n_9e n_fc w_11 w_4a n_c9 w_3e n_fb,text,event,text,text
6129fd11ec7b43de7e28dfc9,be482163af516d0a68c8b67c,role_a_0 n_ae w_37 n_96 w_42 w_4e w_31 w_4a w_38 w_5b n_36 w_2b n_aa w_1f w_02 w_2d w_1e segment_end role_a_1 n_0b n_d5 n_6f n_07 w_33 n_9c n_0d w_30 n_5d n_a4 n_df n_f9 w_45 n_60 w_1e n_ef segment_end,role_a_0 n_ba n_60 n_f9 n_66 n_3e n_ff n_cc n_ea n_b9 w_12 n_4a n_d3 n_41 n_14 n_fc w_54 segment_end role_a_1 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end,role_a_0 n_49 n_d5 n_83 w_12 n_4d n_60 w_27 n_df n_c5 n_d8 w_17 n_42 n_51 n_2a n_4e n_21 segment_end role_a_1 w_25 w_57 n_16 n_8d w_04 n_42 n_92 n_eb w_38 n_7e n_77 w_46 n_34 w_09 n_11 n_90 segment_end,role_a_0 w_1e w_33 n_5d n_a5 w_3c w_57 w_35 n_c8 n_71 n_8c v_14 n_30 v_0c n_09 w_30 n_36 segment_end role_a_1 w_34 n_cc n_ea w_36 n_c5 n_29 n_57 n_89 w_4e n_ec n_c2 n_69 n_16 n_59 v_15 n_82 segment_end,channel_text n_40 w_28 n_0f w_46 n_ec n_08 w_04 n_68 n_4f n_97 w_3a n_46 w_57 n_8b n_9f n_1f,channel_text w_2d n_3d n_fa w_0c w_2c w_3b n_ec n_78 w_45 n_be w_04 w_57 w_15 w_4a w_3a n_dd,channel_text w_57 w_17 w_2f n_31 n_66 n_67 w_5f n_0e n_33 n_b0 n_d5 w_48 w_43 n_f9 w_30 n_81,channel_text w_2b n_43 w_30 w_1b w_4c w_4a n_11 n_ce n_18 w_34 w_04 w_02 w_4f w_42 w_5b w_17,text,text,text,text
