id,match_probability_00,match_probability_01,match_probability_02,match_probability_03,match_probability_04,match_probability_05,match_probability_06,match_probability_07,match_probability_08,match_probability_09,match_probability_10,match_probability_11,match_probability_12,match_probability_13,match_probability_14,match_probability_15
3302373d2d69be54c221f2da,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
331bd6fe80ee91e101988ef9,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
33365c6ff123e6eee3976eb3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
33380d39a13fa86a0f025ae2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
333f77688a918d7a358f7ced,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3344cc444add156c1023823c,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
334ef59eb411b2146e534332,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
33514fbda0cb88b3445518b1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3362cddf2021b6ccbd7465d4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
33654ff352ad798f62c9269d,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3367caf60845a9f2a0a18977,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
336b50e35565f222a29c8640,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
336fcfd77d2e9ee4e1a6a3af,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3371ba21aa55060300cb5b94,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
33763cae50fa56ba180dc559,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3376db9a54d3af170676c28c,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3378aa092dfde8b8a8a6a82c,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
3382fa67adfa69bec6310c17,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
33833649f8692759a96633dc,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3383f2752b427e32e5944edc,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3388c3219cc00e602289f561,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
338ad636e2d55528ea2f5302,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
338c9a996ae585f203756e4c,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3397b6b28d466eb0fecf46c2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
3399717d79ea4119929e0475,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
339bacf7551408059214dd7d,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
339f80462b95b108b26d668a,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
33aed2d061e5b7dfba7488a0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
33b3af34722067b4f50ea510,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33bbc77f6664bc7f8846ead3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
33cd85524b5fad0d719b493f,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
33d36c8d582bcad95d9607ed,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33d8a4dd0bc9f5527339575b,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
33de027e541f9a96fd1a8fff,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
33eebb2b660b48ee52996a75,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
33f104e22188c00da4b754dc,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
33f18346cf1035221ec841a9,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3415258581578aed800b8220,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
341880e1a6153e22aba97386,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
34263446258cfc1ba1c93651,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
342d940ef750f0f82f8d528a,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
342ec73388524fc03e9fb13c,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
34374e0213a15cc842036bb5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
343a68ebcf9357573773de99,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
34590251ff06df1256aae846,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3461b44edde3ce249b14c6ed,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
346265ab744f7ae5fd1c7fc7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3486aa51e8064204a130cbf8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34895155ce3800198ff864bf,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
348aadab65f9170d2becd181,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
348b7a4c9b22d36655f055d5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
348fde42ca87d5c4a73b77f2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3494a3c3ca0b94a2cf7d714d,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3495e07bb4e49a1b3be262b9,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
34963daee060c34b47cbed5c,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
34971265c43bff6a33477b19,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34985dbcf5ae846a1abb09a7,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
349b2a89a2e34f96f290791a,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
34afea0c1de0f2bda616188f,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
34b484b631c80192442b0bdc,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
34b7de67e9266ea2faf9334d,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34c53ca94e495bd2c8f7e26f,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34cde205dc877bd09d935778,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
34cefe4595b3d4e76f08b8e5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
34de293853a0e321d2392996,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
34df1861160e89d6fc884ebc,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34df8ad48b2a7aacfb1562b8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
34e3d9d84ccea4837b8cd5e2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
34e8c41b80f5e8430f79058e,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
34ea23436719bf29935efcc0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
34ebfbf0cd79577bed49a452,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
34eea6b2b7d487fbcd29700e,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3517b6bd92925b8487b40d7e,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
35216e6973157a86f3893cfe,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3524bd53a6f6a648e665eec9,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
353c5600f951c7b2183f760c,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
353fb7a9b48a5c676d69560d,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
354115c91a5948953ea22412,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
35418c36390f861deb0badcc,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3545543c6ba05b042664f72d,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35480f432bdd6a12e7ef2118,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3555a160116ff7026c92a041,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35560c31ed06361e3e2b4b61,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
355a6c9ee2149d55c3deb615,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
355d361771aee317539aa605,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
35602c855548146adf096678,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
35624d7fd9eefb325a1fdba4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
356306919490f00cfa00b982,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
356ac46a5a1ae78466da966c,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
356f95daa3ca3f070134e8cd,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3571cd502225e6ec9c256d1e,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35727e99c0a095a5ba23c958,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
357aa2817a703a8a72d6740a,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
358089098ffbdb0dbda4b05e,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
35848e4d7f4bc0e67a46d92b,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
35853dd26398622af22323a8,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
358a3fa29e1ce13344d6fbe8,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3590eb3929f302557f9f36fe,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
359ec65cb83f301cad689636,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
35a36c512d5f1398d88a1239,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35b2f17c540e78b2d32cecb2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35b9ac6693b91ab1b1466793,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
35bc53fd64675d4674a3c20a,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
35bfb956d3ea0dac25c484cf,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
35caa2094abf7c6de64acf05,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35cd0edc0d1bc5ff0ad8192c,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
35d7361043565397e9677a17,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
35d980532bdd487f679bb550,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35eaf58f1fd9a1dac9e03592,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35ef9f2fcc860400e92cfb3a,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35efe3bc35bff5878d1d44b4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
35f0c38fe7be919a1f8f08f4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
35f816d901403fb647d9793a,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
35fb8d3951d2f05f6a472fda,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
35ff0632d4f7246cf6ac50e8,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
360c44e098ae20357347b784,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
360d29470df5786e05be8137,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
360d89eeee76a628a252cb64,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3610aea51b1c861b4b990a6e,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
361fd81f9d1a48419e04d7ff,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
36225e7695c4bd92f0709db1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3633bd42191a74b0c10b0135,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3638c58d57cb4b09dfde63fb,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
363a8e36c1a134b2cead1e46,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
363cd195fafd0f123945fa3f,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
363fdc81b883d5bc191effbe,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
36420092b4fbb2ce6f8791b7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
364b224976d53d1cad7cbe9f,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
364e395bd0ab6e8bf819ca05,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3661a05ad3efdb0810fc4900,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
36649c9865780be6c99fa317,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
36687e7e6f940079302101aa,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36740d2636e468d1dc628c3a,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3678650e40f2adf232d4ce16,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
367af83561106e1808ea708f,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
36834aa228453c346d5b622f,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3684da0793d30011a7808f0c,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3689157f2b09439cb1056dcc,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
368a36eaf62594d7f4a6a1c9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
368aebf600fa5d2f43fc377a,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
369b820744c2481cb318a666,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
369d4d6d9c77fd3fc856881f,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
369f82506efab2bca9ff3a14,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
36a1efad3e6eb7707b907283,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
36a44c40fde3b022ca4b9c42,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
36aca5f4429e87d639809cc2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
36ae90888bde8739a3bdb152,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
36c0a15efd4939f1fc0facfb,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
36e17ed1cdbcf5a09343668b,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
36f0b2874cda36c7cad342aa,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
36f511b7c427f7adc3521a46,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
36f5e11012bbb2680a5615c4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
36f616c669fb900c26717cfe,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
36f76ad0a425f99b7732a4d6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3707aa61477ca05a847599ed,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
37103a1d4b02fe254f436278,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
37179029f8a64acf332307e6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3718435c823d49012291f4bd,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
372302bc36d6cb725f5ddf48,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3734a0129bc88b38689e2a44,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
37354d4b1add78d0ae93bf44,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3735bed5dccd4418d509a426,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
37426dd5d9ff3bd578d2e46c,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37463af0c9f07bf24a2c6a4a,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
375a13266e02457873b507f4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
375a1cef1de510322298ae71,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3760dbbf2a0879068d0bc1f2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
37694cd96e8f566f4fc83c72,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
376e96b6585b5082bf9239b5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
376ee3a19a7bebde3c270060,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3775e1a7fb5a4fd0f33f6e04,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
377a045fe64de614f6bc0f13,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3781bfee1f12938ef732811e,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
378c63a1acd6877c3b1b3121,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
378f08741a3a348f225d40a9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3794e32973bb9c6e997b9d5c,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
379808fe8c251c9dbcf30cda,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
3799f5d282ce3a63cce4d1ea,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
37a594d8041e400212a463fb,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
37a6a88ec5ebfe249fae8ee7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
37b6ae27f49491d5f3ff8c55,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
37cbbdfca94462a038d760cc,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
37d6802b91bc831d335adb6f,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37da612f5bdbcbb7318b4bdf,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
37de379934be88db1c49d8d9,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
37e60efd3fb3a1fa7f434edd,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37f354ce0b9ac902297dae99,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
37f7c24fb946ae9a22df2282,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
37f89a3f9c238168c1c60b14,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
38023abbd0240531d2ce4b94,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
380306de9581a0b0c25cbfe6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
38035a7ca47516da75383da3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
380bbd4a50cdf19f7edc4c43,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
380dc8336a549804a13ad25a,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
380feaa4848b458cd40511af,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
381ca9c805cd3ba8260bfa8f,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3825bac88a73a2304db7ecc1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3827bca8dbf05b04dca6a95f,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3833fecc05a41aac9fb23689,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
38405a8f0a921a4fca28c706,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
384c7f260271091b08333347,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3850732c3c84b9b00039a166,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
3854e57ceff2bb90743dc8c6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
38558345aa6321f2ec3a105d,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
385b70e4b155fa74c1a963e6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
385f61d8758bbf763b2f147a,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3860fa7703eaa6ae9dcd2ba4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
386e0c079f2d54bbcb788381,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
387598027e92a54f95083094,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3883c535d324dc12e2c26e8b,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
388d32a7f7ad4fb83de362d6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
388dafa343c02ed4d9a6bc7c,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
388eabe3bed3f632192b5d0a,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
389a47ef062fde18e71112b8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
389c26e1d9460d7c095a4419,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
38a4fdc693be523f894ef1ad,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
38a5b316395b20d3834e7e67,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
38ba5da6e74818e43189969e,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38c19d7136f4362779683349,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
38cc1a12a616e748d6f0ade7,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
38cfd2241dd9a3b2fede6852,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
38d0c4ad4f471801a1e2dbfe,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
38db3122e50ae5b9f4b59f05,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
38ddb13f754ad2b052e630ec,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
38df8bb5ba2616fd2697c791,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
38e8fd6c805292f81605022f,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
38ef0f8e7d63bfd846a7c7c4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
38ef780feb522e2df159769f,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
38f08a05b1ab1c4d73e307ce,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
38f14069548bb02d67d5fb8c,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
38f2fc03a9345882dad291f2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39059e0f866b1c6b0b91fced,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
390e1c3f04d851e0106b7895,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
390f0cb7243d026222f0145f,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
391311f7c12cb18a27dc2221,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3915fde673b0c6f0b92aa18c,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
392f6a40f2d73445aba3168e,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
393618a230419ed0f25a5168,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
39386f1d4ad021e3071b3bd9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
393dc3ebfbabef85dede44cf,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3941a6537d7d94244afca5fa,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3953a1da65235b604c3f3205,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3956fdee44a85a80a796f707,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39701052b062c10a5cf59256,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3972413f22f6c3921968f040,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
397d7a53417618231463753e,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
398213a5e475e2b277b8e609,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3985e2fef36e50b98099b5f9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
398c282d9d17ec246f264cd2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
398e40aded104c80579536cd,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
398f84bcc2177bf1d8cafcde,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
39a5cc51708312a14c9e330f,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
39a6e999de4885ea23efe9ac,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39a8a77a9963fe5e179d9c41,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
39a8c9c0116360136f69a19c,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39a8eba1e0ed9d38c99f381b,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39a8fb6e4fd9f8b45ef70850,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
39ac9555cb4d1d4b5d635f8b,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
39b28291ee713996aa731995,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
39b439a3f9fef9280e989af1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39b8cbf56c2e938defef444c,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39c514053e845bec69a05e2a,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
39cc277803838d49f9431b10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39cd19405681120bf0e9ca51,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
39d49988e134f5573ee9c961,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39dc82ef5e4dc5bf7de68a20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
39e265b1394a8cca01cf86b3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
39ed63ba05f896099205b5f8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39f3d76f514b6ef2ddbed99b,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39f6e46e739f6954f689ecaa,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39fc1bd0f40666e3b569df43,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3a0f47bf49375baf713b57dc,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3a18d95c88fe8acc3fbab61d,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3a1e48c4e7fd6d308d8ab77a,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3a22de491637cf87a6743d0c,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3a25c6d595535e53752085a6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3a29c3e88857a3ece63ed694,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3a310e01932e3805826cf0af,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3a4509618994c8c281967673,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3a4de0bf9400c50a381e5c50,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3a527e1c1f4ca53b2e36c8fa,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3a62ddfd70135f4170885258,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3a6aa578758e07887eaacb1f,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3a6bcd0ca1696535ffbe825e,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3a7f666e7a99bbe6338e8fdd,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3a865a7c4cd08c4ce76bf0d1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3a8aa9fe7a4f0dbe7e2830cd,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
